,labels_t,labels_r,Web_Page_URL,Tweet_Website,Author_Name,Tweet_Timestamp,Tweet_Content,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Tweet_Number_of_share,Comment_Content,datetime,stars_t,stars_r,Tweet_Website_n,Web_Page_URL_n,tweet_id,name,year,month,year_month
4682,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1171414913912324097,Bankia,1568122053000.0,  Los españoles todavía conservamos casi 2 millones de euros en pesetas. ¿Has encontrado algunas por casa y no sabes qué hacer con ellas? Puedes cambiarlas en el Banco de España hasta el 31 de diciembre de 2020. ,155.0,68.0,37.0,0,"Si tengo una peseta, cuánto me dais? ",2019-09-10 13:27:33,1,1,https://twitter.com/Bankia/status/1171414913912324097,https://twitter.com/Bankia,1171414913912324097,Bankia,2019,9,2019-09-01
4683,1 star,5 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1171414913912324097,Bankia,1568122053000.0,  Los españoles todavía conservamos casi 2 millones de euros en pesetas. ¿Has encontrado algunas por casa y no sabes qué hacer con ellas? Puedes cambiarlas en el Banco de España hasta el 31 de diciembre de 2020. ,155.0,68.0,37.0,0,No voy a cambiarlas para que me una mierda x ellas las guardaré otros 100 años para tengan bastante valor además las que tengo ya valen un pellizco saludosssss,2019-09-10 13:27:33,1,5,https://twitter.com/Bankia/status/1171414913912324097,https://twitter.com/Bankia,1171414913912324097,Bankia,2019,9,2019-09-01
4684,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1171414913912324097,Bankia,1568122053000.0,  Los españoles todavía conservamos casi 2 millones de euros en pesetas. ¿Has encontrado algunas por casa y no sabes qué hacer con ellas? Puedes cambiarlas en el Banco de España hasta el 31 de diciembre de 2020. ,155.0,68.0,37.0,0,"Bankia tiene casi 20.000 millones de €uros ¿Habéis encontrado algún millón por la sede central y no sabéis que hacer con ellos? Podéis entregarlos al estado español, que son sus auténticos dueños",2019-09-10 13:27:33,1,1,https://twitter.com/Bankia/status/1171414913912324097,https://twitter.com/Bankia,1171414913912324097,Bankia,2019,9,2019-09-01
4685,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1171414913912324097,Bankia,1568122053000.0,  Los españoles todavía conservamos casi 2 millones de euros en pesetas. ¿Has encontrado algunas por casa y no sabes qué hacer con ellas? Puedes cambiarlas en el Banco de España hasta el 31 de diciembre de 2020. ,155.0,68.0,37.0,0,"Y vosotros tenéis el dinero del rescate, que les recuerdo que tenéis que devolverlo ladrones",2019-09-10 13:27:33,1,1,https://twitter.com/Bankia/status/1171414913912324097,https://twitter.com/Bankia,1171414913912324097,Bankia,2019,9,2019-09-01
4686,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1171414913912324097,Bankia,1568122053000.0,  Los españoles todavía conservamos casi 2 millones de euros en pesetas. ¿Has encontrado algunas por casa y no sabes qué hacer con ellas? Puedes cambiarlas en el Banco de España hasta el 31 de diciembre de 2020. ,155.0,68.0,37.0,0,Y después ya no? Balla royo,2019-09-10 13:27:33,1,1,https://twitter.com/Bankia/status/1171414913912324097,https://twitter.com/Bankia,1171414913912324097,Bankia,2019,9,2019-09-01
4687,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1171414913912324097,Bankia,1568122053000.0,  Los españoles todavía conservamos casi 2 millones de euros en pesetas. ¿Has encontrado algunas por casa y no sabes qué hacer con ellas? Puedes cambiarlas en el Banco de España hasta el 31 de diciembre de 2020. ,155.0,68.0,37.0,0,"https://twitter.com/rober85348744/status/1172134636732002304…
    
    tomar nota, y ya sabeis....,, quien se doblega ante quien....,,, @Bankia @HolaBankia @enaccionBankia @PressBankia @DualizaBankia",2019-09-10 13:27:33,1,1,https://twitter.com/Bankia/status/1171414913912324097,https://twitter.com/Bankia,1171414913912324097,Bankia,2019,9,2019-09-01
4688,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1171397914473705472,Bankia,1568118000000.0,Gran noticia para la ciudad de #Valencia. ¡Enhorabuena!València será Capital Mundial del Diseño en 2022 https://valenciaplaza.com/valencia-sera-capital-mundial-del-diseno-en-2022…,23.0,3.0,1.0,0,"https://twitter.com/rober85348744/status/1172134636732002304…
    
    tomar nota, y ya sabeis....,, quien se doblega ante quien....,,, @Bankia @HolaBankia @enaccionBankia @PressBankia @DualizaBankia",2019-09-10 12:20:00,1,1,https://twitter.com/Bankia/status/1171397914473705472,https://twitter.com/Bankia,1171397914473705472,Bankia,2019,9,2019-09-01
4689,1 star,5 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1171397914473705472,Bankia,1568118000000.0,Gran noticia para la ciudad de #Valencia. ¡Enhorabuena!València será Capital Mundial del Diseño en 2022 https://valenciaplaza.com/valencia-sera-capital-mundial-del-diseno-en-2022…,23.0,3.0,1.0,0,Gran noticia para la ciudad de #Valencia. ¡Enhorabuena!València será Capital Mundial del Diseño en 2022 https://valenciaplaza.com/valencia-sera-capital-mundial-del-diseno-en-2022…,2019-09-10 12:20:00,1,5,https://twitter.com/Bankia/status/1171397914473705472,https://twitter.com/Bankia,1171397914473705472,Bankia,2019,9,2019-09-01
4690,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1171068986953519104,Bankia,1568039578000.0," ¿Sabías que el año pasado los hogares españoles tiraron a la basura más de mil millones de kilos de alimentos? En #BlogBankia hablamos sobre cómo luchar contra el despilfarro alimentario.
    ",11.0,6.0,2.0,0,"https://twitter.com/rober85348744/status/1172134636732002304…
    
    tomar nota, y ya sabeis....,, quien se doblega ante quien....,,, @Bankia @HolaBankia @enaccionBankia @PressBankia @DualizaBankia",2019-09-09 14:32:58,1,1,https://twitter.com/Bankia/status/1171068986953519104,https://twitter.com/Bankia,1171068986953519104,Bankia,2019,9,2019-09-01
4691,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1171068986953519104,Bankia,1568039578000.0," ¿Sabías que el año pasado los hogares españoles tiraron a la basura más de mil millones de kilos de alimentos? En #BlogBankia hablamos sobre cómo luchar contra el despilfarro alimentario.
    ",11.0,6.0,2.0,0," ¿Sabías que el año pasado los hogares españoles tiraron a la basura más de mil millones de kilos de alimentos? En #BlogBankia hablamos sobre cómo luchar contra el despilfarro alimentario.
    ",2019-09-09 14:32:58,1,1,https://twitter.com/Bankia/status/1171068986953519104,https://twitter.com/Bankia,1171068986953519104,Bankia,2019,9,2019-09-01
4692,1 star,5 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1170980256536256514,Bankia,1568018423000.0," ¡Mochilas al hombro en este #FelizLunes! Las vacaciones se acaban también para los más pequeños. Nuevos amigos, reencontrarse con los de siempre, abrazos a los profes y muchas cosas que aprender. ",7.0,2.0,1.0,0," ¡Mochilas al hombro en este #FelizLunes! Las vacaciones se acaban también para los más pequeños. Nuevos amigos, reencontrarse con los de siempre, abrazos a los profes y muchas cosas que aprender. ",2019-09-09 08:40:23,1,5,https://twitter.com/Bankia/status/1170980256536256514,https://twitter.com/Bankia,1170980256536256514,Bankia,2019,9,2019-09-01
4693,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1170731242733604868,Bankia,1567959054000.0, ¡Acertasteis los que disteis FAV! Era Salamanca. ,0.0,0.0,1.0,0, ¡Acertasteis los que disteis FAV! Era Salamanca. ,2019-09-08 16:10:54,1,1,https://twitter.com/Bankia/status/1170731242733604868,https://twitter.com/Bankia,1170731242733604868,Bankia,2019,9,2019-09-01
4694,1 star,5 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1170731242733604868,Bankia,1567959054000.0, ¡Acertasteis los que disteis FAV! Era Salamanca. ,0.0,0.0,1.0,0, Viajamos a una ciudad que cuenta con una de las plazas mayores más bonitas del mundo. Este fin de semana sus calles se llenarán de casetas y pronto miles de estudiantes empezarán las clases en su universidad. ¿A qué ciudad nos vamos este #FelizFinde? RT Oviedo FAV Salamanca,2019-09-08 16:10:54,1,5,https://twitter.com/Bankia/status/1170731242733604868,https://twitter.com/Bankia,1170731242733604868,Bankia,2019,9,2019-09-01
4695,1 star,4 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1170638052794019840,Bankia,1567936835000.0," ‍En el mundo existen más de 7.000 lenguas vivas y promover la diversidad lingüística nos permite construir sociedades más inclusivas. La alfabetización es sinónimo de desarrollo económico, progreso y libertad. Nos sumamos al #DíaDeLaAlfabetización.",3.0,2.0,1.0,0,,2019-09-08 10:00:35,1,4,https://twitter.com/Bankia/status/1170638052794019840,https://twitter.com/Bankia,1170638052794019840,Bankia,2019,9,2019-09-01
4696,1 star,5 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1170638052794019840,Bankia,1567936835000.0," ‍En el mundo existen más de 7.000 lenguas vivas y promover la diversidad lingüística nos permite construir sociedades más inclusivas. La alfabetización es sinónimo de desarrollo económico, progreso y libertad. Nos sumamos al #DíaDeLaAlfabetización.",3.0,2.0,1.0,0," ‍En el mundo existen más de 7.000 lenguas vivas y promover la diversidad lingüística nos permite construir sociedades más inclusivas. La alfabetización es sinónimo de desarrollo económico, progreso y libertad. Nos sumamos al #DíaDeLaAlfabetización.",2019-09-08 10:00:35,1,5,https://twitter.com/Bankia/status/1170638052794019840,https://twitter.com/Bankia,1170638052794019840,Bankia,2019,9,2019-09-01
4697,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1169958773236076544,Bankia,1567774882000.0, Viajamos a una ciudad que cuenta con una de las plazas mayores más bonitas del mundo. Este fin de semana sus calles se llenarán de casetas y pronto miles de estudiantes empezarán las clases en su universidad. ¿A qué ciudad nos vamos este #FelizFinde? RT Oviedo FAV Salamanca,15.0,1.0,5.0,0,"hola holaaaa,, por aqui sigo y seguire, jejejeje",2019-09-06 13:01:22,1,1,https://twitter.com/Bankia/status/1169958773236076544,https://twitter.com/Bankia,1169958773236076544,Bankia,2019,9,2019-09-01
4698,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1169958773236076544,Bankia,1567774882000.0, Viajamos a una ciudad que cuenta con una de las plazas mayores más bonitas del mundo. Este fin de semana sus calles se llenarán de casetas y pronto miles de estudiantes empezarán las clases en su universidad. ¿A qué ciudad nos vamos este #FelizFinde? RT Oviedo FAV Salamanca,15.0,1.0,5.0,0,Saaalaaaamaaaancaaaa,2019-09-06 13:01:22,1,1,https://twitter.com/Bankia/status/1169958773236076544,https://twitter.com/Bankia,1169958773236076544,Bankia,2019,9,2019-09-01
4699,1 star,5 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1169958773236076544,Bankia,1567774882000.0, Viajamos a una ciudad que cuenta con una de las plazas mayores más bonitas del mundo. Este fin de semana sus calles se llenarán de casetas y pronto miles de estudiantes empezarán las clases en su universidad. ¿A qué ciudad nos vamos este #FelizFinde? RT Oviedo FAV Salamanca,15.0,1.0,5.0,0,Y sus parques de sacos de dormir de gente desahuciada.,2019-09-06 13:01:22,1,5,https://twitter.com/Bankia/status/1169958773236076544,https://twitter.com/Bankia,1169958773236076544,Bankia,2019,9,2019-09-01
4700,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1169958773236076544,Bankia,1567774882000.0, Viajamos a una ciudad que cuenta con una de las plazas mayores más bonitas del mundo. Este fin de semana sus calles se llenarán de casetas y pronto miles de estudiantes empezarán las clases en su universidad. ¿A qué ciudad nos vamos este #FelizFinde? RT Oviedo FAV Salamanca,15.0,1.0,5.0,0, ¡Acertasteis los que disteis FAV! Era Salamanca. ,2019-09-06 13:01:22,1,1,https://twitter.com/Bankia/status/1169958773236076544,https://twitter.com/Bankia,1169958773236076544,Bankia,2019,9,2019-09-01
4701,1 star,5 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1169958773236076544,Bankia,1567774882000.0, Viajamos a una ciudad que cuenta con una de las plazas mayores más bonitas del mundo. Este fin de semana sus calles se llenarán de casetas y pronto miles de estudiantes empezarán las clases en su universidad. ¿A qué ciudad nos vamos este #FelizFinde? RT Oviedo FAV Salamanca,15.0,1.0,5.0,0, Viajamos a una ciudad que cuenta con una de las plazas mayores más bonitas del mundo. Este fin de semana sus calles se llenarán de casetas y pronto miles de estudiantes empezarán las clases en su universidad. ¿A qué ciudad nos vamos este #FelizFinde? RT Oviedo FAV Salamanca,2019-09-06 13:01:22,1,5,https://twitter.com/Bankia/status/1169958773236076544,https://twitter.com/Bankia,1169958773236076544,Bankia,2019,9,2019-09-01
4702,1 star,4 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1169920130572345345,Bankia,1567765669000.0, Únete al mayor programa fintech de España. Tenemos en marcha la V Convocatoria de Bankia Fintech by . ¿Tienes una idea o un proyecto que promueva la innovación en el mundo de las oficinas físicas?,24.0,15.0,4.0,0,"me gusta la gasolina, me gusta la gasolina. jajajaj,, soñareis conmigo",2019-09-06 10:27:49,1,4,https://twitter.com/Bankia/status/1169920130572345345,https://twitter.com/Bankia,1169920130572345345,Bankia,2019,9,2019-09-01
4703,1 star,5 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1169920130572345345,Bankia,1567765669000.0, Únete al mayor programa fintech de España. Tenemos en marcha la V Convocatoria de Bankia Fintech by . ¿Tienes una idea o un proyecto que promueva la innovación en el mundo de las oficinas físicas?,24.0,15.0,4.0,0, Únete al mayor programa fintech de España. Tenemos en marcha la V Convocatoria de Bankia Fintech by . ¿Tienes una idea o un proyecto que promueva la innovación en el mundo de las oficinas físicas?,2019-09-06 10:27:49,1,5,https://twitter.com/Bankia/status/1169920130572345345,https://twitter.com/Bankia,1169920130572345345,Bankia,2019,9,2019-09-01
4704,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1169631504001097729,Bankia,1567696855000.0,"La respuesta, en #BlogBankia. Os explicamos las ciudades que quieren convertirse en el epicentro de la tecnología y la innovación. ",0.0,1.0,2.0,0,y otra ronda....,2019-09-05 15:20:55,1,1,https://twitter.com/Bankia/status/1169631504001097729,https://twitter.com/Bankia,1169631504001097729,Bankia,2019,9,2019-09-01
4705,1 star,4 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1169631504001097729,Bankia,1567696855000.0,"La respuesta, en #BlogBankia. Os explicamos las ciudades que quieren convertirse en el epicentro de la tecnología y la innovación. ",0.0,1.0,2.0,0,,2019-09-05 15:20:55,1,4,https://twitter.com/Bankia/status/1169631504001097729,https://twitter.com/Bankia,1169631504001097729,Bankia,2019,9,2019-09-01
4706,1 star,5 stars,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1169631504001097729,Bankia,1567696855000.0,"La respuesta, en #BlogBankia. Os explicamos las ciudades que quieren convertirse en el epicentro de la tecnología y la innovación. ",0.0,1.0,2.0,0,"La respuesta, en #BlogBankia. Os explicamos las ciudades que quieren convertirse en el epicentro de la tecnología y la innovación. ",2019-09-05 15:20:55,1,5,https://twitter.com/Bankia/status/1169631504001097729,https://twitter.com/Bankia,1169631504001097729,Bankia,2019,9,2019-09-01
4707,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1169631504001097729,Bankia,1567696855000.0,"La respuesta, en #BlogBankia. Os explicamos las ciudades que quieren convertirse en el epicentro de la tecnología y la innovación. ",0.0,1.0,2.0,0,¿Qué ciudad pretende desbancar a Silicon Valley y convertirse en referente mundial de la innovación?,2019-09-05 15:20:55,1,1,https://twitter.com/Bankia/status/1169631504001097729,https://twitter.com/Bankia,1169631504001097729,Bankia,2019,9,2019-09-01
4708,1 star,1 star,https://twitter.com/Bankia,https://twitter.com/Bankia/status/1169573103971840000,Bankia,1567682932000.0,Los últimos datos de afiliación apuntan a una pérdida de dinamismo del PIB. Consulta el último análisis de #BankiaEstudios sobre el mercado laboral. ,2.0,0.0,2.0,0,Los últimos datos de afiliación apuntan a una pérdida de dinamismo del PIB. Consulta el último análisis de #BankiaEstudios sobre el mercado laboral. ,2019-09-05 11:28:52,1,1,https://twitter.com/Bankia/status/1169573103971840000,https://twitter.com/Bankia,1169573103971840000,Bankia,2019,9,2019-09-01
